congress,person_id,person_name,party,state,party_percentage,num_votes_with,num_votes_against
102,S046,Helms (R-NC),R,NC,0.3709091,204,346
102,S204,Jeffords (R-VT),R,VT,0.15636364,86,464
102,S054,Johnston (D-LA),D,LA,0.48540145,266,282
102,S140,Kassebaum (R-KS),R,KS,0.54545456,300,250
102,S155,Kasten (R-WI),R,WI,0.49818182,274,276
102,S210,Lieberman (D-CT),D,CT,0.66545457,366,184
102,S203,Lott (R-MS),R,MS,0.69034606,379,170
102,S105,Lugar (R-IN),R,IN,0.69454545,382,168
102,S205,Mack (R-FL),R,FL,0.6580882,358,186
102,S197,McCain (R-AZ),R,AZ,0.59636366,328,222
102,S174,McConnell (R-KY),R,KY,0.6909091,380,170
102,S157,Murkowski (R-AK),R,AK,0.6545454,360,190
102,S158,Nickles (R-OK),R,OK,0.63272727,348,202
102,S075,Packwood (R-OR),R,OR,0.37454545,206,344
102,S141,Pressler (R-SD),R,SD,0.6618182,364,186
102,S198,Reid (D-NV),D,NV,0.52,286,264
102,S207,Robb (D-VA),D,VA,0.56,308,242
102,S083,Roth (R-DE),R,DE,0.47540984,261,288
102,S160,Rudman (R-NH),R,NH,0.57454544,316,234
102,S218,Seymour (R-CA),R,CA,0.56,308,242
102,S184,Shelby (D-AL),D,AL,0.24363637,134,416
102,S142,Simpson (R-WY),R,WY,0.76,418,132
102,S216,Smith (R-NH),R,NH,0.48363635,266,284
102,S161,Specter (R-PA),R,PA,0.28363636,156,394
102,S090,Stevens (R-AK),R,AK,0.64363635,354,196
102,S162,Symms (R-ID),R,ID,0.5919854,325,224
102,S096,Thurmond (R-SC),R,SC,0.7709091,424,126
102,S119,Wallop (R-WY),R,WY,0.57454544,316,234
102,S143,Warner (R-VA),R,VA,0.65090907,358,192
102,S023,Cranston (D-CA),D,CA,0.61748636,339,210
102,S219,Wofford (D-PA),D,PA,0.6814516,338,158
102,S220,Burdick, Jocelyn Birch (D-ND),D,ND,0.7096774,44,18
